OrderID,OrderDate,CustomerID,ProductID,Quantity,UnitPrice,Discount_Pct,TotalAmount,PaymentMode,OrderStatus,RegionID
ORD14398,10-10-2024,C0375,P028,2,824.82,10,1484.68,UPI,Delivered,R07
ORD14399,19-11-2024,C0310,P005,2,58998.82,8,108557.83,UPI,Delivered,R12
ORD14400,07-01-2024,C0272,P008,1,2122.82,5,2016.68,Net Banking,Delivered,R11
ORD14401,04-10-2024,C0406,P026,3,7078.82,5,20174.64,UPI,Delivered,R04
ORD14402,20-08-2024,C0012,P002,1,100298.82,2,98292.84,Debit Card,Returned,R12
ORD14403,16-01-2024,C0132,P007,2,69618.82,12,122529.12,Debit Card,Cancelled,R04
ORD14404,29-09-2024,C0097,P022,1,4128.82,8,3798.51,Net Banking,Delivered,R10
ORD14405,23-11-2024,C0127,P008,2,2122.82,5,4033.36,UPI,Delivered,R13
ORD14406,14-05-2024,C0262,P005,2,58998.82,5,112097.76,UPI,Delivered,R04
ORD14407,17-12-2024,C0311,P023,3,1768.82,0,5306.46,Net Banking,Delivered,R01
ORD14408,29-03-2024,C0396,P002,2,100298.82,8,184549.83,UPI,Returned,R07
ORD14409,09-10-2024,C0393,P020,10,283.2,12,2492.16,Credit Card,Delivered,R05
ORD14410,23-08-2024,C0440,P005,1,58998.82,0,58998.82,UPI,Delivered,R08
ORD14411,25-05-2024,C0443,P017,10,566.4,0,5664,Credit Card,Delivered,R15
ORD14412,26-10-2024,C0258,P011,4,352.82,12,1241.93,UPI,Delivered,R20
ORD14413,14-11-2024,C0412,P010,1,43658.82,12,38419.76,UPI,Delivered,R15
ORD14414,05-04-2024,C0180,P002,1,100298.82,2,98292.84,UPI,Delivered,R13
ORD14415,15-07-2024,C0223,P027,4,1296.82,5,4927.92,Credit Card,Delivered,R04
ORD14416,07-02-2024,C0458,P017,3,566.4,0,1699.2,UPI,Delivered,R10
ORD14417,15-03-2024,C0223,P028,1,824.82,5,783.58,Debit Card,Delivered,R17
ORD14418,11-11-2024,C0295,P006,1,64898.82,20,51919.06,Debit Card,Delivered,R10
ORD14419,14-10-2024,C0249,P005,2,58998.82,12,103837.92,Net Banking,Returned,R04
ORD14420,09-12-2024,C0018,P018,1,247.8,0,247.8,Net Banking,Cancelled,R18
ORD14421,23-10-2024,C0044,P015,10,312.7,10,2814.3,Cash,Delivered,R10
ORD14422,20-09-2024,C0450,P018,3,247.8,0,743.4,UPI,Delivered,R12
ORD14423,31-07-2024,C0465,P009,2,12978.82,10,23361.88,Credit Card,Delivered,R03
ORD14424,13-09-2024,C0483,P027,2,1296.82,10,2334.28,UPI,Delivered,R06
ORD14425,23-03-2024,C0464,P021,3,1532.82,0,4598.46,Debit Card,Delivered,R13
ORD14426,30-03-2024,C0376,P019,8,967.6,2,7585.98,UPI,Delivered,R03
ORD14427,16-11-2024,C0031,P029,3,4718.82,20,11325.17,Net Banking,Delivered,R14
ORD14428,14-11-2024,C0419,P014,7,28.32,20,158.59,Credit Card,Delivered,R16
ORD14429,25-09-2024,C0238,P015,9,312.7,0,2814.3,Credit Card,Delivered,R11
ORD14430,26-12-2024,C0147,P006,1,64898.82,2,63600.84,Credit Card,Delivered,R06
ORD14431,12-02-2024,C0115,P018,3,247.8,0,743.4,UPI,Delivered,R10
ORD14432,03-04-2024,C0301,P004,2,35398.82,0,70797.64,Debit Card,Delivered,R09
ORD14433,11-11-2024,C0311,P001,2,29498.82,15,50147.99,Cash,Delivered,R05
ORD14434,02-07-2024,C0246,P013,1,206.5,12,181.72,Credit Card,Delivered,R11
ORD14435,07-01-2024,C0387,P025,1,2594.82,8,2387.23,UPI,Delivered,R15
ORD14436,06-05-2024,C0426,P030,2,10618.82,10,19113.88,Debit Card,Delivered,R18
ORD14437,01-02-2024,C0047,P020,10,283.2,5,2690.4,UPI,Delivered,R09
ORD14438,28-03-2024,C0154,P015,4,312.7,0,1250.8,Net Banking,Delivered,R06
ORD14439,20-08-2024,C0464,P007,2,69618.82,0,139237.64,Net Banking,Delivered,R14
ORD14440,07-01-2024,C0424,P001,2,29498.82,12,51917.92,Credit Card,Delivered,R09
ORD14441,07-04-2024,C0294,P025,2,2594.82,5,4930.16,Credit Card,Delivered,R15
ORD14442,28-05-2024,C0347,P015,9,312.7,5,2673.58,UPI,Delivered,R05
ORD14443,08-10-2024,C0157,P016,4,135.7,5,515.66,Debit Card,Delivered,R07
ORD14444,16-11-2024,C0405,P002,1,100298.82,20,80239.06,Cash,Delivered,R13
ORD14445,27-01-2024,C0169,P013,8,206.5,8,1519.84,UPI,Delivered,R18
ORD14446,22-09-2024,C0397,P014,3,28.32,2,83.26,Net Banking,Delivered,R18
ORD14447,16-10-2024,C0302,P029,3,4718.82,20,11325.17,Credit Card,Delivered,R19
ORD14448,14-11-2024,C0227,P008,2,2122.82,12,3736.16,Debit Card,Delivered,R16
ORD14449,02-09-2024,C0151,P007,2,69618.82,10,125313.88,Credit Card,Delivered,R06
ORD14450,27-05-2024,C0384,P006,1,64898.82,0,64898.82,Credit Card,Delivered,R17
ORD14451,01-01-2024,C0136,P001,1,29498.82,5,28023.88,UPI,Delivered,R13
ORD14452,26-04-2024,C0353,P001,2,29498.82,0,58997.64,UPI,Returned,R08
ORD14453,13-04-2024,C0114,P026,1,7078.82,5,6724.88,UPI,Delivered,R02
ORD14454,03-01-2024,C0016,P026,3,7078.82,10,19112.81,UPI,Delivered,R09
ORD14455,03-12-2024,C0417,P001,1,29498.82,8,27138.91,Credit Card,Delivered,R06
ORD14456,29-03-2024,C0487,P017,8,566.4,0,4531.2,Cash,Returned,R04
ORD14457,23-10-2024,C0436,P024,2,1414.82,8,2603.27,Debit Card,Delivered,R06
ORD14458,02-09-2024,C0043,P021,3,1532.82,5,4368.54,UPI,Delivered,R07
ORD14459,18-11-2024,C0316,P023,3,1768.82,5,5041.14,Net Banking,Delivered,R18
ORD14460,13-03-2024,C0172,P010,2,43658.82,0,87317.64,UPI,Delivered,R09
ORD14461,09-11-2024,C0128,P001,2,29498.82,5,56047.76,Cash,Delivered,R04
ORD14462,26-11-2024,C0017,P026,1,7078.82,10,6370.94,Credit Card,Returned,R04
ORD14463,19-10-2024,C0484,P007,1,69618.82,12,61264.56,UPI,Delivered,R08
ORD14464,23-11-2024,C0442,P008,2,2122.82,12,3736.16,Cash,Delivered,R17
ORD14465,27-11-2024,C0457,P003,2,25958.82,10,46725.88,Cash,Delivered,R09
ORD14466,13-03-2024,C0443,P001,2,29498.82,8,54277.83,Credit Card,Delivered,R11
ORD14467,25-10-2024,C0374,P026,3,7078.82,5,20174.64,Credit Card,Delivered,R17
ORD14468,04-10-2024,C0407,P009,2,12978.82,5,24659.76,UPI,Delivered,R05
ORD14469,19-12-2024,C0256,P016,8,135.7,0,1085.6,UPI,Delivered,R09
ORD14470,13-10-2024,C0436,P021,3,1532.82,18,3770.74,UPI,Returned,R01
ORD14471,09-11-2024,C0383,P005,2,58998.82,12,103837.92,Debit Card,Delivered,R03
ORD14472,23-08-2024,C0178,P022,1,4128.82,0,4128.82,UPI,Delivered,R06
ORD14473,25-06-2024,C0452,P009,2,12978.82,0,25957.64,UPI,Delivered,R01
ORD14474,19-06-2024,C0341,P015,1,312.7,2,306.45,Net Banking,Delivered,R04
ORD14475,21-01-2024,C0006,P009,2,12978.82,8,23881.03,UPI,Delivered,R02
ORD14476,30-03-2024,C0116,P018,7,247.8,8,1595.83,UPI,Delivered,R14
ORD14477,28-04-2024,C0236,P026,1,7078.82,10,6370.94,UPI,Delivered,R03
ORD14478,28-10-2024,C0235,P002,1,100298.82,12,88262.96,Debit Card,Delivered,R01
ORD14479,10-03-2024,C0499,P018,2,247.8,5,470.82,Credit Card,Returned,R19
ORD14480,02-07-2024,C0222,P013,10,206.5,8,1899.8,Debit Card,Delivered,R04
ORD14481,10-10-2024,C0301,P025,1,2594.82,18,2127.75,Credit Card,Delivered,R06
ORD14482,15-05-2024,C0488,P006,1,64898.82,0,64898.82,UPI,Delivered,R17
ORD14483,09-11-2024,C0402,P019,3,967.6,18,2380.3,Debit Card,Delivered,R06
ORD14484,09-08-2024,C0414,P008,1,2122.82,0,2122.82,UPI,Delivered,R12
ORD14485,13-05-2024,C0409,P009,2,12978.82,0,25957.64,Credit Card,Returned,R04
ORD14486,05-08-2024,C0184,P011,7,352.82,10,2222.77,Credit Card,Delivered,R01
ORD14487,13-10-2024,C0368,P001,2,29498.82,10,53097.88,Credit Card,Returned,R05
ORD14488,11-09-2024,C0064,P017,7,566.4,8,3647.62,UPI,Cancelled,R02
ORD14489,26-06-2024,C0496,P007,2,69618.82,10,125313.88,Net Banking,Delivered,R01
ORD14490,28-05-2024,C0193,P014,1,28.32,5,26.9,UPI,Delivered,R03
ORD14491,02-04-2024,C0413,P011,10,352.82,0,3528.2,Cash,Delivered,R13
ORD14492,15-11-2024,C0420,P009,1,12978.82,20,10383.06,Debit Card,Returned,R18
ORD14493,10-09-2024,C0457,P001,1,29498.82,2,28908.84,UPI,Delivered,R07
ORD14494,31-08-2024,C0496,P030,1,10618.82,10,9556.94,Cash,Delivered,R07
ORD14495,26-04-2024,C0161,P027,4,1296.82,0,5187.28,UPI,Delivered,R01
ORD14496,08-11-2024,C0241,P011,5,352.82,12,1552.41,Debit Card,Cancelled,R14
ORD14497,11-09-2024,C0383,P014,5,28.32,2,138.77,Cash,Delivered,R08
ORD14498,01-08-2024,C0082,P027,3,1296.82,0,3890.46,Net Banking,Delivered,R01
ORD14499,02-12-2024,C0165,P021,1,1532.82,5,1456.18,UPI,Cancelled,R20
ORD14500,11-12-2024,C0153,P019,1,967.6,5,919.22,UPI,Delivered,R19
ORD14501,06-01-2024,C0262,P006,2,64898.82,8,119413.83,UPI,Delivered,R01
ORD14502,23-01-2024,C0072,P026,3,7078.82,10,19112.81,Debit Card,Delivered,R05
ORD14503,09-05-2024,C0240,P008,2,2122.82,8,3905.99,Debit Card,Delivered,R20
ORD14504,12-01-2024,C0063,P010,2,43658.82,5,82951.76,UPI,Delivered,R08
ORD14505,10-02-2024,C0053,P001,2,29498.82,8,54277.83,Net Banking,Cancelled,R18
ORD14506,12-10-2024,C0035,P010,1,43658.82,20,34927.06,Debit Card,Delivered,R04
ORD14507,05-10-2024,C0402,P029,3,4718.82,12,12457.68,UPI,Delivered,R13
ORD14508,02-09-2024,C0291,P026,2,7078.82,5,13449.76,Cash,Cancelled,R04
ORD14509,07-05-2024,C0211,P028,2,824.82,0,1649.64,Debit Card,Delivered,R06
ORD14510,07-03-2024,C0313,P030,2,10618.82,8,19538.63,UPI,Cancelled,R06
ORD14511,08-01-2024,C0458,P020,4,283.2,12,996.86,UPI,Cancelled,R14
ORD14512,23-05-2024,C0100,P005,2,58998.82,0,117997.64,Net Banking,Delivered,R09
ORD14513,02-02-2024,C0387,P016,5,135.7,2,664.93,Credit Card,Delivered,R06
ORD14514,04-12-2024,C0274,P019,7,967.6,10,6095.88,UPI,Cancelled,R20
ORD14515,05-10-2024,C0102,P003,1,25958.82,20,20767.06,UPI,Delivered,R03
ORD14516,08-09-2024,C0054,P017,3,566.4,0,1699.2,Cash,Delivered,R01
ORD14517,16-09-2024,C0009,P001,1,29498.82,10,26548.94,Debit Card,Returned,R08
ORD14518,14-12-2024,C0264,P001,1,29498.82,2,28908.84,Cash,Delivered,R18
ORD14519,24-05-2024,C0260,P017,7,566.4,5,3766.56,Cash,Delivered,R10
ORD14520,07-12-2024,C0272,P009,1,12978.82,0,12978.82,Debit Card,Delivered,R03
ORD14521,03-07-2024,C0312,P030,2,10618.82,10,19113.88,UPI,Delivered,R11
ORD14522,12-10-2024,C0051,P017,2,566.4,5,1076.16,UPI,Delivered,R02
ORD14523,21-11-2024,C0425,P024,4,1414.82,15,4810.39,Net Banking,Delivered,R02
ORD14524,21-07-2024,C0035,P029,4,4718.82,5,17931.52,Cash,Delivered,R18
ORD14525,28-11-2024,C0406,P019,3,967.6,12,2554.46,Credit Card,Delivered,R01
ORD14526,12-11-2024,C0088,P015,6,312.7,15,1594.77,Net Banking,Delivered,R12
ORD14527,22-10-2024,C0231,P013,2,206.5,18,338.66,Credit Card,Delivered,R14
ORD14528,15-12-2024,C0005,P001,1,29498.82,0,29498.82,UPI,Delivered,R08
ORD14529,28-08-2024,C0178,P025,4,2594.82,5,9860.32,UPI,Returned,R01
ORD14530,09-11-2024,C0460,P024,3,1414.82,12,3735.12,Debit Card,Delivered,R05
ORD14531,23-05-2024,C0235,P023,1,1768.82,0,1768.82,Cash,Delivered,R01
ORD14532,23-12-2024,C0016,P017,5,566.4,0,2832,UPI,Delivered,R17
ORD14533,16-11-2024,C0326,P014,9,28.32,12,224.29,Credit Card,Delivered,R04
ORD14534,15-10-2024,C0269,P006,2,64898.82,5,123307.76,UPI,Delivered,R07
ORD14535,17-11-2024,C0255,P002,2,100298.82,12,176525.92,UPI,Delivered,R11
ORD14536,24-04-2024,C0226,P002,1,100298.82,0,100298.82,Debit Card,Delivered,R05
ORD14537,05-06-2024,C0139,P020,5,283.2,0,1416,UPI,Delivered,R13
ORD14538,06-12-2024,C0231,P001,2,29498.82,2,57817.69,UPI,Delivered,R14
ORD14539,01-05-2024,C0472,P029,4,4718.82,0,18875.28,Debit Card,Delivered,R02
ORD14540,15-05-2024,C0151,P017,2,566.4,5,1076.16,Credit Card,Delivered,R02
ORD14541,27-09-2024,C0219,P003,2,25958.82,8,47764.23,Debit Card,Delivered,R09
ORD14542,26-05-2024,C0217,P013,10,206.5,5,1961.75,Cash,Delivered,R07
ORD14543,23-02-2024,C0216,P015,7,312.7,8,2013.79,Cash,Delivered,R06
ORD14544,04-10-2024,C0117,P018,9,247.8,12,1962.58,Credit Card,Delivered,R14
ORD14545,20-12-2024,C0070,P029,4,4718.82,0,18875.28,UPI,Delivered,R12
ORD14546,21-04-2024,C0257,P013,7,206.5,0,1445.5,Cash,Delivered,R16
ORD14547,09-05-2024,C0329,P019,4,967.6,2,3792.99,Credit Card,Delivered,R10
ORD14548,25-05-2024,C0297,P003,1,25958.82,8,23882.11,UPI,Delivered,R16
ORD14549,24-01-2024,C0040,P007,2,69618.82,12,122529.12,Credit Card,Delivered,R14
ORD14550,03-11-2024,C0146,P011,1,352.82,5,335.18,Credit Card,Delivered,R03
ORD14551,22-05-2024,C0304,P025,3,2594.82,8,7161.7,UPI,Delivered,R06
ORD14552,17-07-2024,C0446,P007,2,69618.82,10,125313.88,Debit Card,Delivered,R01
ORD14553,27-03-2024,C0003,P026,2,7078.82,0,14157.64,Credit Card,Delivered,R04
ORD14554,29-07-2024,C0235,P014,8,28.32,8,208.44,UPI,Delivered,R08
ORD14555,27-06-2024,C0397,P030,1,10618.82,0,10618.82,Credit Card,Delivered,R19
ORD14556,22-08-2024,C0207,P022,1,4128.82,10,3715.94,UPI,Delivered,R18
ORD14557,01-11-2024,C0328,P001,2,29498.82,10,53097.88,UPI,Cancelled,R03
ORD14558,30-12-2024,C0404,P005,2,58998.82,0,117997.64,UPI,Delivered,R08
ORD14559,12-10-2024,C0032,P024,4,1414.82,12,4980.17,Credit Card,Delivered,R03
ORD14560,14-01-2024,C0008,P006,1,64898.82,12,57110.96,UPI,Delivered,R14
ORD14561,16-11-2024,C0473,P003,2,25958.82,18,42572.46,Cash,Delivered,R08
ORD14562,31-05-2024,C0405,P023,2,1768.82,0,3537.64,Debit Card,Delivered,R11
ORD14563,09-12-2024,C0374,P004,2,35398.82,2,69381.69,Credit Card,Delivered,R02
ORD14564,08-10-2024,C0117,P023,3,1768.82,10,4775.81,Credit Card,Delivered,R14
ORD14565,30-12-2024,C0256,P015,5,312.7,10,1407.15,Debit Card,Returned,R07
ORD14566,21-02-2024,C0326,P025,4,2594.82,0,10379.28,Debit Card,Delivered,R16
ORD14567,07-11-2024,C0339,P022,1,4128.82,12,3633.36,UPI,Returned,R13
ORD14568,03-09-2024,C0012,P010,2,43658.82,0,87317.64,Net Banking,Delivered,R11
ORD14569,19-03-2024,C0127,P005,1,58998.82,0,58998.82,UPI,Delivered,R01
ORD14570,31-07-2024,C0310,P011,5,352.82,5,1675.89,Cash,Delivered,R08
ORD14571,19-07-2024,C0291,P009,1,12978.82,10,11680.94,Credit Card,Delivered,R02
ORD14572,31-05-2024,C0060,P014,4,28.32,0,113.28,UPI,Delivered,R14
ORD14573,01-07-2024,C0264,P027,2,1296.82,5,2463.96,Net Banking,Delivered,R17
ORD14574,21-05-2024,C0150,P008,2,2122.82,5,4033.36,Cash,Delivered,R03
ORD14575,24-12-2024,C0427,P009,1,12978.82,8,11940.51,UPI,Delivered,R05
ORD14576,21-06-2024,C0078,P009,2,12978.82,0,25957.64,UPI,Delivered,R03
ORD14577,19-08-2024,C0112,P028,4,824.82,0,3299.28,UPI,Delivered,R04
ORD14578,12-01-2024,C0485,P011,3,352.82,12,931.44,Credit Card,Delivered,R15
ORD14579,30-06-2024,C0131,P014,7,28.32,0,198.24,UPI,Delivered,R01
ORD14580,20-10-2024,C0269,P008,2,2122.82,15,3608.79,Credit Card,Delivered,R06
ORD14581,08-11-2024,C0226,P019,8,967.6,18,6347.46,UPI,Delivered,R17
ORD14582,20-09-2024,C0302,P014,10,28.32,10,254.88,UPI,Delivered,R13
ORD14583,09-05-2024,C0056,P030,2,10618.82,5,20175.76,Debit Card,Delivered,R11
ORD14584,19-10-2024,C0079,P017,10,566.4,5,5380.8,UPI,Delivered,R03
ORD14585,11-05-2024,C0309,P016,8,135.7,0,1085.6,UPI,Delivered,R06
ORD14586,16-11-2024,C0491,P006,1,64898.82,8,59706.91,Cash,Delivered,R05
ORD14587,25-08-2024,C0117,P004,2,35398.82,0,70797.64,Debit Card,Returned,R07
ORD14588,14-09-2024,C0384,P008,2,2122.82,8,3905.99,Cash,Delivered,R10
ORD14589,01-01-2024,C0403,P008,2,2122.82,10,3821.08,Debit Card,Delivered,R09
ORD14590,25-10-2024,C0445,P021,1,1532.82,10,1379.54,UPI,Delivered,R12
ORD14591,17-05-2024,C0460,P017,2,566.4,5,1076.16,Credit Card,Delivered,R09
ORD14592,16-03-2024,C0428,P030,2,10618.82,8,19538.63,UPI,Delivered,R06
ORD14593,22-11-2024,C0086,P018,7,247.8,20,1387.68,UPI,Delivered,R14
ORD14594,20-08-2024,C0244,P002,2,100298.82,0,200597.64,Credit Card,Delivered,R02
ORD14595,16-03-2024,C0069,P021,3,1532.82,2,4506.49,Credit Card,Delivered,R05
ORD14596,21-05-2024,C0154,P010,1,43658.82,5,41475.88,Credit Card,Delivered,R03
ORD14597,22-04-2024,C0295,P027,3,1296.82,8,3579.22,UPI,Delivered,R04
ORD14598,31-12-2024,C0478,P013,8,206.5,8,1519.84,Cash,Delivered,R17
ORD14599,08-11-2024,C0341,P019,1,967.6,18,793.43,UPI,Delivered,R13
ORD14600,18-02-2024,C0080,P002,1,100298.82,0,100298.82,Credit Card,Delivered,R04
ORD14601,01-02-2024,C0245,P012,5,495.6,10,2230.2,Credit Card,Delivered,R13
ORD14602,03-12-2024,C0318,P017,7,566.4,10,3568.32,Cash,Delivered,R17
ORD14603,23-05-2024,C0139,P001,1,29498.82,0,29498.82,UPI,Delivered,R03
ORD14604,23-07-2024,C0156,P017,6,566.4,12,2990.59,Debit Card,Delivered,R14
ORD14605,16-09-2024,C0246,P022,1,4128.82,0,4128.82,Cash,Delivered,R11
ORD14606,26-09-2024,C0386,P023,2,1768.82,0,3537.64,Credit Card,Delivered,R08
ORD14607,25-11-2024,C0360,P005,1,58998.82,20,47199.06,UPI,Delivered,R17
ORD14608,27-05-2024,C0172,P008,1,2122.82,0,2122.82,UPI,Returned,R05
ORD14609,18-05-2024,C0306,P008,2,2122.82,0,4245.64,UPI,Delivered,R01
ORD14610,21-08-2024,C0194,P001,1,29498.82,10,26548.94,Debit Card,Delivered,R16
ORD14611,20-02-2024,C0028,P008,2,2122.82,5,4033.36,Cash,Delivered,R08
ORD14612,27-07-2024,C0294,P018,10,247.8,12,2180.64,Credit Card,Delivered,R20
ORD14613,10-08-2024,C0212,P020,1,283.2,5,269.04,UPI,Delivered,R13
ORD14614,28-11-2024,C0077,P009,1,12978.82,15,11032,Credit Card,Delivered,R05
ORD14615,23-08-2024,C0241,P020,9,283.2,0,2548.8,UPI,Delivered,R19
ORD14616,13-05-2024,C0272,P019,3,967.6,2,2844.74,Net Banking,Returned,R19
ORD14617,23-03-2024,C0120,P001,1,29498.82,0,29498.82,UPI,Delivered,R11
ORD14618,12-09-2024,C0009,P004,2,35398.82,2,69381.69,Debit Card,Delivered,R04
ORD14619,27-02-2024,C0168,P019,5,967.6,0,4838,UPI,Returned,R01
ORD14620,10-03-2024,C0386,P025,1,2594.82,8,2387.23,UPI,Delivered,R18
ORD14621,02-10-2024,C0291,P003,1,25958.82,10,23362.94,Debit Card,Delivered,R04
ORD14622,18-04-2024,C0044,P022,1,4128.82,0,4128.82,UPI,Delivered,R19
ORD14623,13-10-2024,C0414,P011,5,352.82,12,1552.41,Credit Card,Delivered,R04
ORD14624,10-10-2024,C0307,P006,2,64898.82,5,123307.76,Credit Card,Delivered,R01
ORD14625,05-04-2024,C0254,P012,10,495.6,8,4559.52,UPI,Delivered,R02
ORD14626,02-08-2024,C0011,P017,7,566.4,10,3568.32,Net Banking,Delivered,R07
ORD14627,10-12-2024,C0158,P027,4,1296.82,10,4668.55,Credit Card,Delivered,R20
ORD14628,15-07-2024,C0351,P010,1,43658.82,5,41475.88,UPI,Returned,R04
ORD14629,01-01-2024,C0176,P016,5,135.7,5,644.57,UPI,Delivered,R04
ORD14630,22-07-2024,C0302,P026,4,7078.82,8,26050.06,UPI,Delivered,R14
ORD14631,07-04-2024,C0043,P019,2,967.6,2,1896.5,UPI,Delivered,R16
ORD14632,25-06-2024,C0078,P020,8,283.2,2,2220.29,UPI,Cancelled,R09
ORD14633,19-09-2024,C0495,P029,2,4718.82,0,9437.64,Net Banking,Delivered,R17
ORD14634,03-08-2024,C0006,P007,1,69618.82,0,69618.82,Net Banking,Delivered,R06
ORD14635,15-12-2024,C0471,P028,3,824.82,5,2350.74,UPI,Delivered,R04
ORD14636,06-06-2024,C0121,P016,5,135.7,0,678.5,Credit Card,Delivered,R11
ORD14637,03-10-2024,C0124,P011,2,352.82,10,635.08,Credit Card,Delivered,R08
ORD14638,09-06-2024,C0399,P006,1,64898.82,5,61653.88,UPI,Returned,R06
ORD14639,26-12-2024,C0500,P004,2,35398.82,0,70797.64,UPI,Delivered,R15
ORD14640,04-07-2024,C0237,P003,1,25958.82,8,23882.11,UPI,Delivered,R09
ORD14641,04-10-2024,C0379,P006,2,64898.82,10,116817.88,Net Banking,Delivered,R16
ORD14642,07-01-2024,C0454,P001,2,29498.82,10,53097.88,Debit Card,Delivered,R02
ORD14643,17-05-2024,C0023,P025,2,2594.82,5,4930.16,Debit Card,Delivered,R13
ORD14644,18-11-2024,C0082,P013,6,206.5,15,1053.15,UPI,Delivered,R10
ORD14645,24-03-2024,C0384,P017,6,566.4,10,3058.56,UPI,Delivered,R05
ORD14646,01-04-2024,C0269,P006,1,64898.82,2,63600.84,UPI,Delivered,R02
ORD14647,03-10-2024,C0498,P018,1,247.8,5,235.41,Cash,Delivered,R11
ORD14648,15-02-2024,C0383,P004,1,35398.82,10,31858.94,Debit Card,Delivered,R07
ORD14649,16-12-2024,C0474,P007,2,69618.82,0,139237.64,Credit Card,Delivered,R20
ORD14650,19-12-2024,C0301,P011,6,352.82,0,2116.92,UPI,Delivered,R04
ORD14651,24-08-2024,C0039,P023,2,1768.82,8,3254.63,Debit Card,Delivered,R11
ORD14652,15-11-2024,C0353,P014,7,28.32,10,178.42,Debit Card,Delivered,R16
ORD14653,11-03-2024,C0475,P013,1,206.5,5,196.17,Net Banking,Delivered,R04
ORD14654,25-10-2024,C0209,P025,2,2594.82,15,4411.19,UPI,Delivered,R14
ORD14655,17-02-2024,C0030,P019,1,967.6,8,890.19,UPI,Delivered,R12
ORD14656,20-09-2024,C0307,P002,2,100298.82,8,184549.83,Debit Card,Delivered,R05
ORD14657,20-10-2024,C0073,P003,1,25958.82,10,23362.94,Credit Card,Delivered,R10
ORD14658,16-05-2024,C0408,P021,4,1532.82,8,5640.78,UPI,Delivered,R08
ORD14659,11-05-2024,C0334,P027,2,1296.82,0,2593.64,Credit Card,Delivered,R16
ORD14660,10-06-2024,C0038,P006,1,64898.82,8,59706.91,Net Banking,Delivered,R06
ORD14661,25-08-2024,C0266,P021,1,1532.82,0,1532.82,Debit Card,Delivered,R10
ORD14662,20-02-2024,C0382,P004,1,35398.82,0,35398.82,Debit Card,Delivered,R13
ORD14663,21-01-2024,C0171,P029,3,4718.82,10,12740.81,UPI,Delivered,R03
ORD14664,04-02-2024,C0431,P007,2,69618.82,10,125313.88,UPI,Returned,R18
ORD14665,08-10-2024,C0398,P030,1,10618.82,20,8495.06,UPI,Delivered,R05
ORD14666,08-05-2024,C0024,P028,4,824.82,0,3299.28,Net Banking,Delivered,R13
ORD14667,09-10-2024,C0091,P002,1,100298.82,20,80239.06,UPI,Delivered,R05
ORD14668,06-04-2024,C0307,P004,1,35398.82,0,35398.82,Net Banking,Delivered,R06
ORD14669,10-10-2024,C0199,P001,1,29498.82,5,28023.88,UPI,Delivered,R01
ORD14670,26-02-2024,C0385,P003,1,25958.82,2,25439.64,Debit Card,Delivered,R08
ORD14671,28-08-2024,C0041,P020,1,283.2,2,277.54,UPI,Returned,R06
ORD14672,12-02-2024,C0067,P023,4,1768.82,0,7075.28,UPI,Delivered,R19
ORD14673,12-01-2024,C0116,P001,1,29498.82,12,25958.96,Credit Card,Delivered,R03
ORD14674,03-10-2024,C0116,P013,4,206.5,15,702.1,Credit Card,Delivered,R04
ORD14675,02-09-2024,C0091,P010,2,43658.82,0,87317.64,Cash,Returned,R04
ORD14676,20-04-2024,C0199,P004,1,35398.82,2,34690.84,UPI,Returned,R13
ORD14677,21-03-2024,C0381,P001,2,29498.82,8,54277.83,Debit Card,Delivered,R01
ORD14678,29-10-2024,C0180,P004,1,35398.82,5,33628.88,Net Banking,Delivered,R15
ORD14679,11-06-2024,C0499,P005,2,58998.82,0,117997.64,UPI,Delivered,R03
ORD14680,22-11-2024,C0039,P026,2,7078.82,8,13025.03,Credit Card,Delivered,R07
ORD14681,07-06-2024,C0029,P030,2,10618.82,0,21237.64,Net Banking,Delivered,R16
ORD14682,27-02-2024,C0104,P007,2,69618.82,0,139237.64,UPI,Delivered,R15
ORD14683,08-11-2024,C0339,P026,3,7078.82,8,19537.54,UPI,Delivered,R07
ORD14684,17-05-2024,C0010,P011,2,352.82,2,691.53,UPI,Delivered,R09
ORD14685,03-05-2024,C0366,P009,1,12978.82,0,12978.82,UPI,Delivered,R07
ORD14686,01-11-2024,C0116,P016,9,135.7,18,1001.47,Credit Card,Delivered,R10
ORD14687,28-04-2024,C0381,P003,1,25958.82,5,24660.88,UPI,Delivered,R08
ORD14688,05-09-2024,C0110,P002,2,100298.82,0,200597.64,Credit Card,Delivered,R10
ORD14689,13-09-2024,C0381,P010,2,43658.82,10,78585.88,UPI,Delivered,R07
ORD14690,30-05-2024,C0381,P013,8,206.5,2,1618.96,Credit Card,Delivered,R13
ORD14691,04-04-2024,C0454,P013,9,206.5,8,1709.82,Net Banking,Cancelled,R03
ORD14692,22-10-2024,C0221,P009,1,12978.82,5,12329.88,UPI,Delivered,R18
ORD14693,18-11-2024,C0249,P001,2,29498.82,20,47198.11,Credit Card,Delivered,R06
ORD14694,25-07-2024,C0152,P005,2,58998.82,5,112097.76,Credit Card,Delivered,R03
ORD14695,10-06-2024,C0173,P005,2,58998.82,0,117997.64,Cash,Delivered,R15
ORD14696,05-01-2024,C0322,P011,10,352.82,10,3175.38,UPI,Delivered,R18
ORD14697,30-05-2024,C0470,P008,2,2122.82,0,4245.64,UPI,Delivered,R02
